Time,Date,Lat,Long,Speed,Altitude,Lux_left,Lux_center,Lux_right,street
150912,40125.0,24.73841,46.64015,2.1,651.0,1.0,1.0,1.0,1
150913,40125.0,24.7384,46.64015,0.0,651.0,1.0,1.0,1.0,1
150913,40125.0,24.7384,46.64015,0.0,651.0,1.0,1.0,1.0,2
150914,120123.0,24.7384,46.64016,0.0,652.0,1.0,0.0,0.0,2
150914,120123.0,24.7384,46.64016,0.0,652.0,1.0,0.0,0.0,3
150915,120123.0,24.73839,46.64016,0.0,653.0,1.0,0.0,0.0,3
150915,120123.0,24.73839,46.64016,0.0,653.0,1.0,0.0,0.0,4
150917,120123.0,24.73838,46.64018,0.0,655.0,1.0,1.0,1.0,4
150917,120123.0,24.73838,46.64018,0.0,655.0,1.0,1.0,1.0,5
150918,120123.0,24.73838,46.64017,1.8,654.0,1.0,1.0,1.0,5
150918,120123.0,24.73838,46.64017,1.8,654.0,1.0,1.0,1.0,6
150919,120123.0,24.73838,46.64016,3.4,654.0,1.0,1.0,1.0,6
150919,120123.0,24.73838,46.64016,3.4,654.0,1.0,1.0,1.0,7
150920,120123.0,24.73837,46.64014,1.6,653.0,1.0,1.0,1.0,7
150920,120123.0,24.73837,46.64014,1.6,653.0,1.0,1.0,1.0,8
150929,120123.0,24.73838,46.64014,0.0,649.0,1.0,1.0,1.0,8
150929,120123.0,24.73838,46.64014,0.0,649.0,1.0,1.0,1.0,9
150931,120123.0,24.73838,46.64013,0.0,649.0,1.0,1.0,1.0,9
150931,120123.0,24.73838,46.64013,0.0,649.0,1.0,1.0,1.0,10
150937,120123.0,24.7384,46.64011,0.9,649.0,1.0,1.0,1.0,10
150937,120123.0,24.7384,46.64011,0.9,649.0,1.0,1.0,1.0,11
150938,120123.0,24.73839,46.64011,0.6,649.0,1.0,1.0,1.0,11
150938,120123.0,24.73839,46.64011,0.6,649.0,1.0,1.0,1.0,12
150945,120123.0,24.73839,46.64012,0.0,646.0,1.0,1.0,1.0,12
150945,120123.0,24.73839,46.64012,0.0,646.0,1.0,1.0,1.0,13
150946,120123.0,24.73839,46.64013,0.0,646.0,1.0,1.0,1.0,13
150946,120123.0,24.73839,46.64013,0.0,646.0,1.0,1.0,1.0,14
150948,120123.0,24.73838,46.64012,3.9,646.0,1.0,1.0,1.0,14
150948,120123.0,24.73838,46.64012,3.9,646.0,1.0,1.0,1.0,15
150949,120123.0,24.73837,46.64011,3.4,645.0,1.0,1.0,1.0,15
150949,120123.0,24.73837,46.64011,3.4,645.0,1.0,1.0,1.0,16
150950,120123.0,24.73837,46.6401,3.2,645.0,2.0,1.0,1.0,16
150950,120123.0,24.73837,46.6401,3.2,645.0,2.0,1.0,1.0,17
150954,120123.0,24.73836,46.64009,0.0,646.0,1.0,1.0,1.0,17
150954,120123.0,24.73836,46.64009,0.0,646.0,1.0,1.0,1.0,18
150956,120123.0,24.73836,46.64008,3.2,645.0,2.0,1.0,1.0,18
150956,120123.0,24.73836,46.64008,3.2,645.0,2.0,1.0,1.0,19
150959,120123.0,24.73836,46.64007,0.0,645.0,1.0,0.0,0.0,19
150959,120123.0,24.73836,46.64007,0.0,645.0,1.0,0.0,0.0,20
151000,120123.0,24.73836,46.64006,2.5,646.0,1.0,0.0,0.0,20
151000,120123.0,24.73836,46.64006,2.5,646.0,1.0,0.0,0.0,21
151001,120123.0,24.73836,46.64005,3.3,646.0,1.0,0.0,0.0,21
151001,120123.0,24.73836,46.64005,3.3,646.0,1.0,0.0,0.0,22
151002,120123.0,24.73835,46.64005,2.3,647.0,1.0,0.0,0.0,22
151002,120123.0,24.73835,46.64005,2.3,647.0,1.0,0.0,0.0,23
151003,120123.0,24.73835,46.64004,2.4,647.0,1.0,0.0,0.0,23
151003,120123.0,24.73835,46.64004,2.4,647.0,1.0,0.0,0.0,24
151004,120123.0,24.73835,46.64003,4.3,646.0,0.0,0.0,0.0,24
151004,120123.0,24.73835,46.64003,4.3,646.0,0.0,0.0,0.0,25
151005,120123.0,24.73834,46.64002,6.6,647.0,0.0,0.0,0.0,25
151005,120123.0,24.73834,46.64002,6.6,647.0,0.0,0.0,0.0,26
151006,120123.0,24.73833,46.64001,6.0,647.0,0.0,0.0,0.0,26
151006,120123.0,24.73833,46.64001,6.0,647.0,0.0,0.0,0.0,27
151007,120123.0,24.73833,46.63999,6.8,646.0,0.0,0.0,0.0,27
151007,120123.0,24.73833,46.63999,6.8,646.0,0.0,0.0,0.0,28
151008,120123.0,24.73832,46.63997,7.3,647.0,0.0,0.0,0.0,28
151008,120123.0,24.73832,46.63997,7.3,647.0,0.0,0.0,0.0,29
151009,120123.0,24.73831,46.63996,3.8,647.0,1.0,0.0,0.0,29
151009,120123.0,24.73831,46.63996,3.8,647.0,1.0,0.0,0.0,30
151010,120123.0,24.73831,46.63995,3.4,645.0,1.0,1.0,1.0,30
151010,120123.0,24.73831,46.63995,3.4,645.0,1.0,1.0,1.0,31
151011,120123.0,24.73831,46.63994,4.2,645.0,1.0,1.0,1.0,31
151011,120123.0,24.73831,46.63994,4.2,645.0,1.0,1.0,1.0,32
151012,120123.0,24.73831,46.63993,1.9,644.0,1.0,1.0,1.0,32
151012,120123.0,24.73831,46.63993,1.9,644.0,1.0,1.0,1.0,33
151014,120123.0,24.7383,46.63993,0.0,644.0,1.0,1.0,1.0,33
151014,120123.0,24.7383,46.63993,0.0,644.0,1.0,1.0,1.0,34
151019,120123.0,24.73829,46.63993,0.0,644.0,1.0,1.0,1.0,34
151019,120123.0,24.73829,46.63993,0.0,644.0,1.0,1.0,1.0,35
151020,120123.0,24.73829,46.63992,3.5,644.0,1.0,1.0,1.0,35
151020,120123.0,24.73829,46.63992,3.5,644.0,1.0,1.0,1.0,36
151021,120123.0,24.73829,46.63991,3.7,644.0,1.0,1.0,1.0,36
151021,120123.0,24.73829,46.63991,3.7,644.0,1.0,1.0,1.0,37
151022,120123.0,24.73829,46.6399,3.4,644.0,1.0,0.0,0.0,37
151022,120123.0,24.73829,46.6399,3.4,644.0,1.0,0.0,0.0,38
151023,120123.0,24.73828,46.6399,2.1,644.0,1.0,0.0,0.0,38
151023,120123.0,24.73828,46.6399,2.1,644.0,1.0,0.0,0.0,39
151025,120123.0,24.73828,46.63989,2.5,644.0,1.0,0.0,0.0,39
151025,120123.0,24.73828,46.63989,2.5,644.0,1.0,0.0,0.0,40
151026,120123.0,24.73828,46.63988,3.4,641.0,1.0,0.0,0.0,40
151026,120123.0,24.73828,46.63988,3.4,641.0,1.0,0.0,0.0,41
151027,120123.0,24.73827,46.63988,5.2,641.0,1.0,1.0,1.0,41
151027,120123.0,24.73827,46.63988,5.2,641.0,1.0,1.0,1.0,42
151028,120123.0,24.73826,46.63986,7.1,642.0,1.0,1.0,1.0,42
151028,120123.0,24.73826,46.63986,7.1,642.0,1.0,1.0,1.0,43
151029,120123.0,24.73825,46.63985,7.2,641.0,1.0,1.0,1.0,43
151029,120123.0,24.73825,46.63985,7.2,641.0,1.0,1.0,1.0,44
151037,120123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,44
151037,120123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,45
151038,120123.0,24.73825,46.63983,0.0,640.0,1.0,1.0,1.0,45
151038,120123.0,24.73825,46.63983,0.0,640.0,1.0,1.0,1.0,46
151050,120123.0,24.73824,46.63983,1.3,639.0,1.0,1.0,1.0,46
151050,120123.0,24.73824,46.63983,1.3,639.0,1.0,1.0,1.0,47
151051,120123.0,24.73824,46.63982,2.8,640.0,1.0,0.0,0.0,47
151051,120123.0,24.73824,46.63982,2.8,640.0,1.0,0.0,0.0,48
151055,120123.0,24.73823,46.63982,0.0,639.0,1.0,1.0,1.0,48
151055,120123.0,24.73823,46.63982,0.0,639.0,1.0,1.0,1.0,49
151056,120123.0,24.73823,46.63981,2.6,639.0,1.0,1.0,1.0,49
151056,120123.0,24.73823,46.63981,2.6,639.0,1.0,1.0,1.0,50
151057,120123.0,24.73822,46.63981,3.7,640.0,0.0,0.0,0.0,50
151057,120123.0,24.73822,46.63981,3.7,640.0,0.0,0.0,0.0,51
151058,120123.0,24.73822,46.6398,3.9,640.0,0.0,0.0,0.0,51
151058,120123.0,24.73822,46.6398,3.9,640.0,0.0,0.0,0.0,52
151059,120123.0,24.73821,46.63979,3.8,640.0,0.0,0.0,0.0,52
151059,120123.0,24.73821,46.63979,3.8,640.0,0.0,0.0,0.0,53
151100,120123.0,24.73821,46.63977,4.1,640.0,0.0,0.0,0.0,53
151100,120123.0,24.73821,46.63977,4.1,640.0,0.0,0.0,0.0,54
151101,120123.0,24.7382,46.63976,4.0,639.0,1.0,1.0,1.0,54
151101,120123.0,24.7382,46.63976,4.0,639.0,1.0,1.0,1.0,55
151102,120123.0,24.73819,46.63974,9.1,640.0,0.0,0.0,0.0,55
151102,120123.0,24.73819,46.63974,9.1,640.0,0.0,0.0,0.0,56
151103,120123.0,24.73818,46.63972,11.7,640.0,1.0,1.0,1.0,56
151103,120123.0,24.73818,46.63972,11.7,640.0,1.0,1.0,1.0,57
151104,120123.0,24.73817,46.63968,11.3,640.0,1.0,0.0,0.0,57
151104,120123.0,24.73817,46.63968,11.3,640.0,1.0,0.0,0.0,58
151105,120123.0,24.73816,46.63966,10.8,640.0,1.0,1.0,1.0,58
151105,120123.0,24.73816,46.63966,10.8,640.0,1.0,1.0,1.0,59
151106,120123.0,24.73815,46.63963,9.8,641.0,0.0,0.0,0.0,59
151106,120123.0,24.73815,46.63963,9.8,641.0,0.0,0.0,0.0,60
151107,120123.0,24.73814,46.6396,8.3,641.0,0.0,1.0,1.0,60
151107,120123.0,24.73814,46.6396,8.3,641.0,0.0,1.0,1.0,61
151108,120123.0,24.73814,46.63958,7.9,641.0,0.0,1.0,1.0,61
151108,90123.0,24.73814,46.63958,7.9,641.0,0.0,1.0,1.0,62
151109,90123.0,24.73813,46.63956,7.0,641.0,1.0,1.0,1.0,62
151109,90123.0,24.73813,46.63956,7.0,641.0,1.0,1.0,1.0,63
151110,90123.0,24.73812,46.63954,9.9,641.0,1.0,0.0,0.0,63
151110,90123.0,24.73812,46.63954,9.9,641.0,1.0,0.0,0.0,64
151111,90123.0,24.73811,46.6395,15.1,641.0,1.0,0.0,0.0,64
151111,90123.0,24.73811,46.6395,15.1,641.0,1.0,0.0,0.0,65
151112,90123.0,24.7381,46.63944,19.1,641.0,0.0,0.0,0.0,65
151112,90123.0,24.7381,46.63944,19.1,641.0,0.0,0.0,0.0,66
151113,90123.0,24.73807,46.63939,20.4,641.0,0.0,1.0,1.0,66
151113,90123.0,24.73807,46.63939,20.4,641.0,0.0,1.0,1.0,67
151114,90123.0,24.73806,46.63934,18.9,641.0,0.0,1.0,1.0,67
151114,90123.0,24.73806,46.63934,18.9,641.0,0.0,1.0,1.0,68
151115,90123.0,24.73804,46.6393,17.6,641.0,0.0,1.0,1.0,68
151115,90123.0,24.73804,46.6393,17.6,641.0,0.0,1.0,1.0,69
151116,90123.0,24.73802,46.63926,16.4,642.0,0.0,1.0,1.0,69
151116,90123.0,24.73802,46.63926,16.4,642.0,0.0,1.0,1.0,70
151117,90123.0,24.73801,46.63922,14.0,642.0,1.0,1.0,1.0,70
151117,90123.0,24.73801,46.63922,14.0,642.0,1.0,1.0,1.0,71
151118,90123.0,24.738,46.63921,8.0,642.0,1.0,1.0,1.0,71
151118,90123.0,24.738,46.63921,8.0,642.0,1.0,1.0,1.0,72
151119,90123.0,24.738,46.6392,3.6,642.0,1.0,1.0,1.0,72
151119,90123.0,24.738,46.6392,3.6,642.0,1.0,1.0,1.0,73
151124,90123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,73
151124,90123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,74
151128,90123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,74
151128,90123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,75
151129,90123.0,24.73797,46.6392,1.1,641.0,1.0,1.0,1.0,75
151129,90123.0,24.73797,46.6392,1.1,641.0,1.0,1.0,1.0,76
151130,90123.0,24.73797,46.63919,3.5,642.0,1.0,1.0,1.0,76
151130,90123.0,24.73797,46.63919,3.5,642.0,1.0,1.0,1.0,77
151131,90123.0,24.73796,46.63918,4.1,642.0,1.0,1.0,1.0,77
151131,90123.0,24.73796,46.63918,4.1,642.0,1.0,1.0,1.0,78
151139,90123.0,24.73797,46.63917,0.0,640.0,1.0,0.0,0.0,78
151139,90123.0,24.73797,46.63917,0.0,640.0,1.0,0.0,0.0,79
151144,90123.0,24.73796,46.63917,1.4,640.0,1.0,1.0,1.0,79
151144,90123.0,24.73796,46.63917,1.4,640.0,1.0,1.0,1.0,80
151145,90123.0,24.73796,46.63916,3.1,640.0,1.0,1.0,1.0,80
151145,90123.0,24.73796,46.63916,3.1,640.0,1.0,1.0,1.0,81
151146,90123.0,24.73795,46.63915,3.9,640.0,1.0,1.0,1.0,81
151146,90123.0,24.73795,46.63915,3.9,640.0,1.0,1.0,1.0,82
151147,90123.0,24.73795,46.63914,3.9,640.0,1.0,1.0,1.0,82
151147,90123.0,24.73795,46.63914,3.9,640.0,1.0,1.0,1.0,83
151153,90123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,83
151153,90123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,84
151154,90123.0,24.73794,46.63914,0.0,641.0,1.0,1.0,1.0,84
151154,90123.0,24.73794,46.63914,0.0,641.0,1.0,1.0,1.0,85
151156,90123.0,24.73793,46.63914,1.3,641.0,1.0,1.0,1.0,85
151156,90123.0,24.73793,46.63914,1.3,641.0,1.0,1.0,1.0,86
151203,90123.0,24.73793,46.63913,1.8,643.0,0.0,0.0,0.0,86
151203,90123.0,24.73793,46.63913,1.8,643.0,0.0,0.0,0.0,87
151204,90123.0,24.73792,46.63912,9.8,642.0,0.0,1.0,1.0,87
151204,90123.0,24.73792,46.63912,9.8,642.0,0.0,1.0,1.0,88
151205,90123.0,24.73791,46.63909,7.7,642.0,0.0,1.0,1.0,88
151205,90123.0,24.73791,46.63909,7.7,642.0,0.0,1.0,1.0,89
151206,90123.0,24.7379,46.63908,5.9,642.0,0.0,1.0,1.0,89
151206,90123.0,24.7379,46.63908,5.9,642.0,0.0,1.0,1.0,90
151208,90123.0,24.73789,46.63906,1.4,643.0,0.0,0.0,0.0,90
151208,90123.0,24.73789,46.63906,1.4,643.0,0.0,0.0,0.0,91
151211,90123.0,24.73789,46.63905,1.2,643.0,0.0,0.0,0.0,91
151211,90123.0,24.73789,46.63905,1.2,643.0,0.0,0.0,0.0,92
151212,90123.0,24.73788,46.63905,3.0,643.0,0.0,0.0,0.0,92
151212,90123.0,24.73788,46.63905,3.0,643.0,0.0,0.0,0.0,93
151215,90123.0,24.73788,46.63904,1.8,643.0,1.0,1.0,1.0,93
151215,90123.0,24.73788,46.63904,1.8,643.0,1.0,1.0,1.0,94
151216,90123.0,24.73788,46.63903,2.6,643.0,1.0,1.0,1.0,94
151216,90123.0,24.73788,46.63903,2.6,643.0,1.0,1.0,1.0,95
151217,90123.0,24.73787,46.63902,4.1,643.0,1.0,1.0,1.0,95
151217,90123.0,24.73787,46.63902,4.1,643.0,1.0,1.0,1.0,96
151218,90123.0,24.73787,46.63901,4.2,643.0,1.0,0.0,0.0,96
151218,90123.0,24.73787,46.63901,4.2,643.0,1.0,0.0,0.0,97
151219,90123.0,24.73786,46.639,3.4,643.0,1.0,1.0,1.0,97
151219,90123.0,24.73786,46.639,3.4,643.0,1.0,1.0,1.0,98
151253,90123.0,24.73785,46.63899,0.0,641.0,1.0,1.0,1.0,98
151253,90123.0,24.73785,46.63899,0.0,641.0,1.0,1.0,1.0,99
151258,90123.0,24.73786,46.63899,0.0,642.0,1.0,1.0,1.0,99
151258,90123.0,24.73786,46.63899,0.0,642.0,1.0,1.0,1.0,100
151300,90123.0,24.73786,46.63898,0.6,642.0,0.0,0.0,0.0,100
151300,90123.0,24.73786,46.63898,0.6,642.0,0.0,0.0,0.0,101
151301,90123.0,24.73785,46.63898,1.7,641.0,0.0,0.0,0.0,101
151301,90123.0,24.73785,46.63898,1.7,641.0,0.0,0.0,0.0,102
151302,90123.0,24.73785,46.63897,4.8,642.0,1.0,1.0,1.0,102
151302,90123.0,24.73785,46.63897,4.8,642.0,1.0,1.0,1.0,103
151303,90123.0,24.73784,46.63895,7.7,642.0,1.0,1.0,1.0,103
151303,90123.0,24.73784,46.63895,7.7,642.0,1.0,1.0,1.0,104
151304,90123.0,24.73783,46.63893,6.8,642.0,1.0,1.0,1.0,104
151304,90123.0,24.73783,46.63893,6.8,642.0,1.0,1.0,1.0,105
151305,90123.0,24.73782,46.63892,3.5,642.0,1.0,1.0,1.0,105
151305,90123.0,24.73782,46.63892,3.5,642.0,1.0,1.0,1.0,106
151317,90123.0,24.73783,46.63891,0.0,642.0,0.0,0.0,0.0,106
151317,90123.0,24.73783,46.63891,0.0,642.0,0.0,0.0,0.0,107
151318,90123.0,24.73782,46.63891,2.0,642.0,0.0,0.0,0.0,107
151318,90123.0,24.73782,46.63891,2.0,642.0,0.0,0.0,0.0,108
151319,90123.0,24.73782,46.6389,3.6,642.0,0.0,0.0,0.0,108
151319,90123.0,24.73782,46.6389,3.6,642.0,0.0,0.0,0.0,109
151320,90123.0,24.73781,46.63889,5.1,642.0,0.0,0.0,0.0,109
151320,90123.0,24.73781,46.63889,5.1,642.0,0.0,0.0,0.0,110
151321,90123.0,24.73781,46.63888,5.7,642.0,1.0,1.0,1.0,110
151321,90123.0,24.73781,46.63888,5.7,642.0,1.0,1.0,1.0,111
151322,90123.0,24.7378,46.63886,5.1,642.0,1.0,1.0,1.0,111
151322,90123.0,24.7378,46.63886,5.1,642.0,1.0,1.0,1.0,112
151323,90123.0,24.7378,46.63885,5.3,642.0,1.0,1.0,1.0,112
151323,90123.0,24.7378,46.63885,5.3,642.0,1.0,1.0,1.0,113
151324,90123.0,24.73779,46.63884,4.4,642.0,1.0,1.0,1.0,113
151324,90123.0,24.73779,46.63884,4.4,642.0,1.0,1.0,1.0,114
151325,90123.0,24.73779,46.63883,4.3,642.0,1.0,1.0,1.0,114
151325,90123.0,24.73779,46.63883,4.3,642.0,1.0,1.0,1.0,115
151330,90123.0,24.73779,46.63882,0.0,642.0,1.0,1.0,1.0,115
151330,90123.0,24.73779,46.63882,0.0,642.0,1.0,1.0,1.0,116
151332,90123.0,24.73778,46.63882,0.8,642.0,1.0,1.0,1.0,116
151332,90123.0,24.73778,46.63882,0.8,642.0,1.0,1.0,1.0,117
151333,90123.0,24.73778,46.63881,3.3,642.0,1.0,1.0,1.0,117
151333,90123.0,24.73778,46.63881,3.3,642.0,1.0,1.0,1.0,118
151337,90123.0,24.73778,46.6388,1.7,642.0,1.0,1.0,1.0,118
151337,90123.0,24.73778,46.6388,1.7,642.0,1.0,1.0,1.0,119
151338,90123.0,24.73777,46.63879,5.2,643.0,1.0,1.0,1.0,119
151338,90123.0,24.73777,46.63879,5.2,643.0,1.0,1.0,1.0,120
151347,90123.0,24.73777,46.63877,0.0,640.0,1.0,1.0,1.0,120
151347,90123.0,24.73777,46.63877,0.0,640.0,1.0,1.0,1.0,121
151348,90123.0,24.73777,46.63876,2.1,640.0,1.0,1.0,1.0,121
151348,90123.0,24.73777,46.63876,2.1,640.0,1.0,1.0,1.0,122
151349,90123.0,24.73776,46.63876,3.4,639.0,1.0,1.0,1.0,122
151349,90123.0,24.73776,46.63876,3.4,639.0,1.0,1.0,1.0,123
151355,90123.0,24.73776,46.63874,0.0,639.0,1.0,1.0,1.0,123
151355,90123.0,24.73776,46.63874,0.0,639.0,1.0,1.0,1.0,124
151358,90123.0,24.73775,46.63875,0.0,639.0,1.0,1.0,1.0,124
151358,90123.0,24.73775,46.63875,0.0,639.0,1.0,1.0,1.0,125
151400,90123.0,24.73776,46.63875,0.0,639.0,1.0,1.0,1.0,125
151400,90123.0,24.73776,46.63875,0.0,639.0,1.0,1.0,1.0,126
151401,90123.0,24.73775,46.63874,4.9,639.0,1.0,1.0,1.0,126
151401,90123.0,24.73775,46.63874,4.9,639.0,1.0,1.0,1.0,127
151402,90123.0,24.73775,46.63873,4.5,639.0,1.0,1.0,1.0,127
151402,90123.0,24.73775,46.63873,4.5,639.0,1.0,1.0,1.0,128
151407,90123.0,24.73775,46.63872,0.0,639.0,1.0,1.0,1.0,128
151407,90123.0,24.73775,46.63872,0.0,639.0,1.0,1.0,1.0,129
151408,90123.0,24.73774,46.63872,0.0,640.0,0.0,0.0,0.0,129
151408,90123.0,24.73774,46.63872,0.0,640.0,0.0,0.0,0.0,130
151409,90123.0,24.73774,46.63871,3.2,640.0,0.0,0.0,0.0,130
151409,90123.0,24.73774,46.63871,3.2,640.0,0.0,0.0,0.0,131
151411,90123.0,24.73774,46.6387,2.7,640.0,1.0,1.0,1.0,131
151411,90123.0,24.73774,46.6387,2.7,640.0,1.0,1.0,1.0,132
151412,90123.0,24.73773,46.63869,4.3,639.0,1.0,1.0,1.0,132
151412,90123.0,24.73773,46.63869,4.3,639.0,1.0,1.0,1.0,133
151413,90123.0,24.73773,46.63868,4.8,639.0,1.0,1.0,1.0,133
151413,90123.0,24.73773,46.63868,4.8,639.0,1.0,1.0,1.0,134
151414,90123.0,24.73772,46.63867,3.5,639.0,2.0,1.0,1.0,134
151414,90123.0,24.73772,46.63867,3.5,639.0,2.0,1.0,1.0,135
151419,90123.0,24.73772,46.63866,2.9,639.0,1.0,1.0,1.0,135
151419,90123.0,24.73772,46.63866,2.9,639.0,1.0,1.0,1.0,136
151420,90123.0,24.73771,46.63864,6.3,639.0,1.0,1.0,1.0,136
151420,90123.0,24.73771,46.63864,6.3,639.0,1.0,1.0,1.0,137
151421,90123.0,24.7377,46.63863,7.0,640.0,1.0,1.0,1.0,137
151421,90123.0,24.7377,46.63863,7.0,640.0,1.0,1.0,1.0,138
151422,90123.0,24.73769,46.63861,6.3,640.0,0.0,0.0,0.0,138
151422,90123.0,24.73769,46.63861,6.3,640.0,0.0,0.0,0.0,139
151423,90123.0,24.73769,46.6386,4.2,640.0,0.0,0.0,0.0,139
151423,90123.0,24.73769,46.6386,4.2,640.0,0.0,0.0,0.0,140
151424,90123.0,24.73769,46.63859,3.5,641.0,0.0,0.0,0.0,140
151424,90123.0,24.73769,46.63859,3.5,641.0,0.0,0.0,0.0,141
151425,90123.0,24.73768,46.63858,3.4,641.0,0.0,0.0,0.0,141
151425,90123.0,24.73768,46.63858,3.4,641.0,0.0,0.0,0.0,142
151426,90123.0,24.73768,46.63857,3.9,641.0,1.0,1.0,1.0,142
151426,90123.0,24.73768,46.63857,3.9,641.0,1.0,1.0,1.0,143
151427,90123.0,24.73767,46.63856,6.0,640.0,1.0,1.0,1.0,143
151427,90123.0,24.73767,46.63856,6.0,640.0,1.0,1.0,1.0,144
151428,90123.0,24.73767,46.63854,4.8,641.0,1.0,1.0,1.0,144
151428,90123.0,24.73767,46.63854,4.8,641.0,1.0,1.0,1.0,145
151429,90123.0,24.73766,46.63853,3.6,640.0,1.0,1.0,1.0,145
151429,90123.0,24.73766,46.63853,3.6,640.0,1.0,1.0,1.0,146
151436,90123.0,24.73766,46.63852,0.0,639.0,1.0,1.0,1.0,146
151436,90123.0,24.73766,46.63852,0.0,639.0,1.0,1.0,1.0,147
151504,90123.0,24.73766,46.63851,1.1,641.0,0.0,0.0,0.0,147
151504,90123.0,24.73766,46.63851,1.1,641.0,0.0,0.0,0.0,148
151511,90123.0,24.73766,46.6385,0.7,641.0,0.0,0.0,0.0,148
151511,90123.0,24.73766,46.6385,0.7,641.0,0.0,0.0,0.0,149
151512,90123.0,24.73765,46.63849,4.5,641.0,0.0,0.0,0.0,149
151512,90123.0,24.73765,46.63849,4.5,641.0,0.0,0.0,0.0,150
151513,90123.0,24.73764,46.63847,11.2,642.0,1.0,1.0,1.0,150
151513,90123.0,24.73764,46.63847,11.2,642.0,1.0,1.0,1.0,151
151514,90123.0,24.73763,46.63844,11.0,642.0,0.0,1.0,1.0,151
151514,90123.0,24.73763,46.63844,11.0,642.0,0.0,1.0,1.0,152
151525,90123.0,24.73762,46.63842,2.9,643.0,1.0,1.0,1.0,152
151525,90123.0,24.73762,46.63842,2.9,643.0,1.0,1.0,1.0,153
151526,90123.0,24.73762,46.63841,3.1,644.0,1.0,1.0,1.0,153
151526,90123.0,24.73762,46.63841,3.1,644.0,1.0,1.0,1.0,154
151530,90123.0,24.73762,46.6384,0.0,644.0,1.0,1.0,1.0,154
151530,90123.0,24.73762,46.6384,0.0,644.0,1.0,1.0,1.0,155
151536,90123.0,24.73763,46.6384,0.0,645.0,1.0,1.0,1.0,155
151536,90123.0,24.73763,46.6384,0.0,645.0,1.0,1.0,1.0,156
151549,90123.0,24.73763,46.63839,0.0,645.0,0.0,0.0,0.0,156
151549,90123.0,24.73763,46.63839,0.0,645.0,0.0,0.0,0.0,157
151550,90123.0,24.73762,46.63839,2.6,644.0,0.0,0.0,0.0,157
151550,90123.0,24.73762,46.63839,2.6,644.0,0.0,0.0,0.0,158
151553,90123.0,24.73762,46.63838,0.0,645.0,1.0,1.0,1.0,158
151553,90123.0,24.73762,46.63838,0.0,645.0,1.0,1.0,1.0,159
151600,90123.0,24.73761,46.63838,2.5,645.0,1.0,1.0,1.0,159
151600,90123.0,24.73761,46.63838,2.5,645.0,1.0,1.0,1.0,160
151601,90123.0,24.73761,46.63837,4.7,645.0,1.0,1.0,1.0,160
151601,90123.0,24.73761,46.63837,4.7,645.0,1.0,1.0,1.0,161
151604,90123.0,24.7376,46.63835,0.0,645.0,1.0,1.0,1.0,161
151604,90123.0,24.7376,46.63835,0.0,645.0,1.0,1.0,1.0,162
151612,90123.0,24.7376,46.63836,0.0,643.0,1.0,1.0,1.0,162
151612,90123.0,24.7376,46.63836,0.0,643.0,1.0,1.0,1.0,163
151636,90123.0,24.73759,46.63836,1.6,643.0,1.0,1.0,1.0,163
151636,90123.0,24.73759,46.63836,1.6,643.0,1.0,1.0,1.0,164
151638,90123.0,24.73758,46.63835,1.9,643.0,1.0,1.0,1.0,164
151638,90123.0,24.73758,46.63835,1.9,643.0,1.0,1.0,1.0,165
151652,90123.0,24.73758,46.63834,0.9,642.0,1.0,1.0,1.0,165
151652,90123.0,24.73758,46.63834,0.9,642.0,1.0,1.0,1.0,166
151653,90123.0,24.73758,46.63833,2.2,642.0,1.0,1.0,1.0,166
151653,90123.0,24.73758,46.63833,2.2,642.0,1.0,1.0,1.0,167
151654,90123.0,24.73758,46.63832,3.0,642.0,1.0,1.0,1.0,167
151654,90123.0,24.73758,46.63832,3.0,642.0,1.0,1.0,1.0,168
151658,90123.0,24.73757,46.63832,0.0,641.0,1.0,1.0,1.0,168
151658,90123.0,24.73757,46.63832,0.0,641.0,1.0,1.0,1.0,169
151702,90123.0,24.73756,46.63832,0.0,640.0,1.0,1.0,1.0,169
151702,90123.0,24.73756,46.63832,0.0,640.0,1.0,1.0,1.0,170
151812,90123.0,24.73755,46.63832,0.0,639.0,0.0,0.0,0.0,170
151812,90123.0,24.73755,46.63832,0.0,639.0,0.0,0.0,0.0,171
151813,90123.0,24.73754,46.63832,1.9,639.0,1.0,1.0,1.0,171
151813,90123.0,24.73754,46.63832,1.9,639.0,1.0,1.0,1.0,172
151814,90123.0,24.73754,46.63831,3.5,639.0,1.0,1.0,1.0,172
151814,90123.0,24.73754,46.63831,3.5,639.0,1.0,1.0,1.0,173
151815,90123.0,24.73754,46.6383,3.1,639.0,0.0,0.0,0.0,173
151815,90123.0,24.73754,46.6383,3.1,639.0,0.0,0.0,0.0,174
151820,90123.0,24.73754,46.63829,0.0,640.0,1.0,1.0,1.0,174
151820,90123.0,24.73754,46.63829,0.0,640.0,1.0,1.0,1.0,175
