Time,Date,lat,lng,Speed,Altitude,intensity,street
173320,10123,24.74632,46.65974,57.7,638,50,thestreetd
173320,10123,24.74632,46.65974,57.7,638,50,thestreetd
173321,10123,24.74638,46.65988,57.8,639,50,thestreetd
173321,10123,24.74638,46.65988,57.8,639,50,thestreetd
173322,10123,24.74644,46.66003,58,639,50,thestreetd
173322,10123,24.74644,46.66003,58,639,50,thestreetd
173323,10123,24.7465,46.66018,57.9,640,50,thestreetd
173323,10123,24.7465,46.66018,57.9,640,50,thestreetd
173324,10123,24.74656,46.66033,57.7,640,50,thestreetd
173324,10123,24.74656,46.66033,57.7,640,50,thestreetd
173325,10123,24.74662,46.66047,58.2,640,50,thestreetd
173325,10123,24.74662,46.66047,58.2,640,50,thestreetd
173326,10123,24.74668,46.66062,58.5,640,50,thestreetd
173326,10123,24.74668,46.66062,58.5,640,50,thestreetd
173327,10123,24.74674,46.66076,58.8,641,50,thestreetd
173327,10123,24.74674,46.66076,58.8,641,50,thestreetd
173328,10123,24.7468,46.6609,58.4,641,50,thestreetd
173328,10123,24.7468,46.6609,58.4,641,50,thestreetd
173329,10123,24.74686,46.66105,58.9,642,50,thestreetd
173329,10123,24.74686,46.66105,58.9,642,50,thestreetd
173330,10123,24.74693,46.66119,59.1,642,50,thestreetd
173330,10123,24.74693,46.66119,59.1,642,50,thestreetd
173331,10123,24.74699,46.66134,58.8,642,50,thestreetd
173331,10123,24.74699,46.66134,58.8,642,50,thestreetd
173332,10123,24.74705,46.66149,59.2,643,50,thestreetd
173332,10123,24.74705,46.66149,59.2,643,50,thestreetd
173333,10123,24.74712,46.66164,59,643,50,thestreetd
173333,10123,24.74712,46.66164,59,643,50,thestreetd
173334,10123,24.74717,46.6618,58.6,644,50,thestreetd
173334,10123,24.74717,46.6618,58.6,644,50,thestreetd
173335,10123,24.74723,46.66194,59.2,644,50,thestreetd
173335,10123,24.74723,46.66194,59.2,644,50,thestreetd
173336,10123,24.7473,46.6621,59,643,50,thestreetd
173336,10123,24.7473,46.6621,59,643,50,thestreetd
173337,10123,24.74736,46.66225,59.7,643,50,thestreetd
173337,10123,24.74736,46.66225,59.7,643,50,thestreetd
173338,10123,24.74742,46.66239,58.9,643,50,thestreetd
173338,10123,24.74742,46.66239,58.9,643,50,thestreetd
173339,10123,24.74748,46.66255,59.4,642,50,thestreetd
173339,10123,24.74748,46.66255,59.4,642,50,thestreetd
173340,10123,24.74754,46.6627,59.1,642,50,thestreetd
173340,10123,24.74754,46.6627,59.1,642,50,thestreetd
173341,10123,24.74759,46.66285,59.1,642,50,thestreetd
173341,10123,24.74759,46.66285,59.1,642,50,thestreetd
173342,10123,24.74765,46.66299,59.1,642,50,thestreetd
173342,10123,24.74765,46.66299,59.1,642,50,thestreetd
173343,10123,24.74771,46.66313,58.8,642,50,thestreetd
173343,10123,24.74771,46.66313,58.8,642,50,thestreetd
173344,10123,24.74777,46.66328,59,642,50,thestreetd
173344,10123,24.74777,46.66328,59,642,50,thestreetd
173345,10123,24.74784,46.66343,58.7,642,50,thestreetd
173345,10123,24.74784,46.66343,58.7,642,50,thestreetd
173346,10123,24.7479,46.66357,58.5,642,50,thestreetd
173346,10123,24.7479,46.66357,58.5,642,50,thestreetd
173347,10123,24.74796,46.66372,58.7,643,50,thestreetd
173347,10123,24.74796,46.66372,58.7,643,50,thestreetd
173348,10123,24.74801,46.66386,58.9,642,50,thestreetd
173348,10123,24.74801,46.66386,58.9,642,50,thestreetd
173349,10123,24.74808,46.664,58.9,642,50,thestreetd
173349,10123,24.74808,46.664,58.9,642,50,thestreetd
173350,10123,24.74814,46.66414,58.7,642,50,thestreetd
173350,10123,24.74814,46.66414,58.7,642,50,thestreetd
173351,10123,24.7482,46.66428,58.3,642,50,thestreetd
173351,10123,24.7482,46.66428,58.3,642,50,thestreetd
173352,10123,24.74826,46.66443,58.5,641,50,thestreetd
173352,10123,24.74826,46.66443,58.5,641,50,thestreetd
173353,10123,24.74833,46.66457,59.2,641,50,thestreetd
173353,10123,24.74833,46.66457,59.2,641,50,thestreetd
173354,10123,24.74839,46.66472,58.7,642,50,thestreetd
173354,10123,24.74839,46.66472,58.7,642,50,thestreetd
173355,10123,24.74845,46.66487,58.8,643,50,thestreetd
173355,10123,24.74845,46.66487,58.8,643,50,thestreetd
173356,10123,24.74852,46.66502,58.5,643,50,thestreetd
173356,10123,24.74852,46.66502,58.5,643,50,thestreetd
173357,10123,24.74858,46.66517,58.3,645,50,thestreetd
173357,10123,24.74858,46.66517,58.3,645,50,thestreetd
173358,10123,24.74864,46.66532,58,646,50,thestreetd
173358,10123,24.74864,46.66532,58,646,50,thestreetd
173359,10123,24.7487,46.66546,58.9,646,50,thestreetd
173359,10123,24.7487,46.66546,58.9,646,50,thestreetd
173400,10123,24.74876,46.66562,58.9,646,50,thestreetd
173400,10123,24.74876,46.66562,58.9,646,50,thestreetd
173401,10123,24.74882,46.66577,59.2,646,50,thestreetd
173401,10123,24.74882,46.66577,59.2,646,50,thestreetd
173402,10123,24.74888,46.66592,59.4,646,50,thestreetd
173402,10123,24.74888,46.66592,59.4,646,50,thestreetd
173403,10123,24.74894,46.66607,59.1,646,50,thestreetd
173403,10123,24.74894,46.66607,59.1,646,50,thestreetd
173404,10123,24.749,46.66621,58.9,646,50,thestreetd
173404,10123,24.749,46.66621,58.9,646,50,thestreetd
173405,10123,24.74907,46.66635,58.6,645,50,thestreetd
173405,10123,24.74907,46.66635,58.6,645,50,thestreetd
173406,10123,24.74913,46.6665,58.7,645,50,thestreetd
173406,10123,24.74913,46.6665,58.7,645,50,thestreetd
173407,10123,24.74919,46.66664,58.4,646,50,thestreetd
173407,10123,24.74919,46.66664,58.4,646,50,thestreetd
173408,10123,24.74925,46.66679,58.5,646,50,thestreetd
173408,10123,24.74925,46.66679,58.5,646,50,thestreetd
173409,10123,24.7493,46.66693,58.7,645,50,thestreetd
173409,10123,24.7493,46.66693,58.7,645,50,thestreetd
173410,10123,24.74936,46.66708,59,645,50,thestreetd
173410,10123,24.74936,46.66708,59,645,50,thestreetd
173411,10123,24.74942,46.66722,58.4,644,50,thestreetd
173411,10123,24.74942,46.66722,58.4,644,50,thestreetd
173412,10123,24.74948,46.66737,58.7,645,50,thestreetd
173412,10123,24.74948,46.66737,58.7,645,50,thestreetd
173413,10123,24.74954,46.66752,58.7,646,50,thestreetd
173413,10123,24.74954,46.66752,58.7,646,50,thestreetd
173414,10123,24.74961,46.66766,58.8,646,50,thestreetd
173414,10123,24.74961,46.66766,58.8,646,50,thestreetd
173415,10123,24.74967,46.66781,59.4,646,50,thestreetd
173415,10123,24.74967,46.66781,59.4,646,50,thestreetd
173416,10123,24.74973,46.66796,59.1,646,50,thestreetd
173416,10123,24.74973,46.66796,59.1,646,50,thestreetd
173417,10123,24.74978,46.6681,58.9,646,50,thestreetd
173417,10123,24.74978,46.6681,58.9,646,70,thestreete
173418,10123,24.74983,46.66825,59.2,645,70,thestreete
173418,10123,24.74983,46.66825,59.2,645,70,thestreete
173419,10123,24.7499,46.66839,58.9,645,70,thestreete
173419,10123,24.7499,46.66839,58.9,645,70,thestreete
173420,10123,24.74996,46.66854,58.8,645,70,thestreete
173420,10123,24.74996,46.66854,58.8,645,70,thestreete
173421,10123,24.75002,46.66868,58.7,646,70,thestreete
173421,10123,24.75002,46.66868,58.7,646,70,thestreete
173422,10123,24.75008,46.66883,58.3,645,70,thestreete
173422,10123,24.75008,46.66883,58.3,645,70,thestreete
173423,10123,24.75014,46.66897,58.9,645,70,thestreete
173423,10123,24.75014,46.66897,58.9,645,70,thestreete
173424,10123,24.75021,46.66911,58.9,646,70,thestreete
173424,10123,24.75021,46.66911,58.9,646,70,thestreete
173425,10123,24.75027,46.66926,58.8,646,70,thestreete
173425,10123,24.75027,46.66926,58.8,646,70,thestreete
173426,10123,24.75034,46.66941,58.2,646,70,thestreete
173426,10123,24.75034,46.66941,58.2,646,70,thestreete
173427,10123,24.7504,46.66955,59.1,647,70,thestreete
173427,10123,24.7504,46.66955,59.1,647,70,thestreete
173428,10123,24.75048,46.6697,60.2,647,70,thestreete
173428,10123,24.75048,46.6697,60.2,647,70,thestreete
173429,10123,24.75054,46.66985,58.9,647,70,thestreete
173429,10123,24.75054,46.66985,58.9,647,70,thestreete
173430,10123,24.7506,46.67,59.3,647,70,thestreete
173430,10123,24.7506,46.67,59.3,647,70,thestreete
173431,10123,24.75066,46.67014,58.6,647,70,thestreete
173431,10123,24.75066,46.67014,58.6,647,70,thestreete
173432,10123,24.75071,46.67029,58.2,647,70,thestreete
173432,10123,24.75071,46.67029,58.2,647,70,thestreete
173433,10123,24.75077,46.67043,58.4,646,70,thestreete
173433,10123,24.75077,46.67043,58.4,646,70,thestreete
173434,10123,24.75084,46.67058,59.2,646,70,thestreete
173434,10123,24.75084,46.67058,59.2,646,70,thestreete
173435,10123,24.7509,46.67073,59,644,70,thestreete
173435,10123,24.7509,46.67073,59,644,70,thestreete
173436,10123,24.75096,46.67088,58.8,645,70,thestreete
173436,10123,24.75096,46.67088,58.8,645,70,thestreete
173437,10123,24.75103,46.67102,58.9,644,70,thestreete
173437,10123,24.75103,46.67102,58.9,644,70,thestreete
173438,10123,24.75109,46.67116,58.3,645,70,thestreete
173438,10123,24.75109,46.67116,58.3,645,70,thestreete
173439,10123,24.75116,46.67131,59.2,645,70,thestreete
173439,10123,24.75116,46.67131,59.2,645,70,thestreete
173440,10123,24.75122,46.67145,58.3,644,70,thestreete
173440,10123,24.75122,46.67145,58.3,644,70,thestreete
173441,10123,24.75128,46.6716,59,643,70,thestreete
173441,10123,24.75128,46.6716,59,643,70,thestreete
173442,10123,24.75134,46.67175,58.9,644,70,thestreete
173442,10123,24.75134,46.67175,58.9,644,70,thestreete
173443,10123,24.75139,46.6719,59,644,70,thestreete
173443,10123,24.75139,46.6719,59,644,70,thestreete
173444,10123,24.75146,46.67206,58.1,643,70,thestreete
173444,10123,24.75146,46.67206,58.1,643,70,thestreete
173445,10123,24.75151,46.6722,58.3,645,70,thestreete
173445,10123,24.75151,46.6722,58.3,645,70,thestreete
173446,10123,24.75157,46.67235,58.6,646,70,thestreete
173446,10123,24.75157,46.67235,58.6,646,70,thestreete
173447,10123,24.75163,46.6725,58.4,646,70,thestreete
173447,10123,24.75163,46.6725,58.4,646,70,thestreete
173448,10123,24.7517,46.67265,58.2,645,70,thestreete
173448,10123,24.7517,46.67265,58.2,645,70,thestreete
173449,10123,24.75176,46.67279,58.5,646,70,thestreete
173449,10123,24.75176,46.67279,58.5,646,70,thestreete
173450,10123,24.75183,46.67294,58.9,646,70,thestreete
173450,10123,24.75183,46.67294,58.9,646,70,thestreete
173451,10123,24.7519,46.67309,59.2,645,70,thestreete
173451,10123,24.7519,46.67309,59.2,645,70,thestreete
173452,10123,24.75196,46.67323,58.9,646,70,thestreete
173452,10123,24.75196,46.67323,58.9,646,70,thestreete
173453,10123,24.75202,46.67338,58.8,645,70,thestreete
173453,10123,24.75202,46.67338,58.8,645,70,thestreete
173454,10123,24.75209,46.67353,58.6,646,70,thestreete
173454,10123,24.75209,46.67353,58.6,646,70,thestreete
173455,10123,24.75216,46.67367,58.6,646,70,thestreete
173455,10123,24.75216,46.67367,58.6,646,70,thestreete
173456,10123,24.75222,46.67381,58.4,646,70,thestreete
173456,10123,24.75222,46.67381,58.4,646,70,thestreete
173457,10123,24.75228,46.67396,59.5,647,70,thestreete
173457,10123,24.75228,46.67396,59.5,647,70,thestreete
173458,10123,24.75234,46.67411,59.1,647,70,thestreete
173458,10123,24.75234,46.67411,59.1,647,70,thestreete
173459,10123,24.7524,46.67425,59.8,646,70,thestreete
173459,10123,24.7524,46.67425,59.8,646,70,thestreete
173500,10123,24.75246,46.67439,59.2,646,70,thestreete
173500,10123,24.75246,46.67439,59.2,646,70,thestreete
173501,10123,24.75252,46.67454,59.4,646,70,thestreete
173501,10123,24.75252,46.67454,59.4,646,70,thestreete
173502,10123,24.75259,46.67469,59.7,645,70,thestreete
173502,10123,24.75259,46.67469,59.7,645,70,thestreete
173503,10123,24.75265,46.67483,59.8,646,70,thestreete
173503,10123,24.75265,46.67483,59.8,646,70,thestreete
173504,10123,24.75271,46.67498,59.6,645,70,thestreete
173504,10123,24.75271,46.67498,59.6,645,70,thestreete
173505,10123,24.75277,46.67513,59.8,645,70,thestreete
173505,10123,24.75277,46.67513,59.8,645,70,thestreete
173506,10123,24.75283,46.67529,60.1,645,70,thestreete
173506,10123,24.75283,46.67529,60.1,645,70,thestreete
173507,10123,24.7529,46.67544,59.4,644,70,thestreete
173507,10123,24.7529,46.67544,59.4,644,70,thestreete
173508,10123,24.75296,46.67558,59.4,644,70,thestreete
173508,10123,24.75296,46.67558,59.4,644,70,thestreete
173509,10123,24.75302,46.67573,58.7,643,70,thestreete
173509,10123,24.75302,46.67573,58.7,643,70,thestreete
173510,10123,24.75308,46.67588,58.6,643,70,thestreete
173510,10123,24.75308,46.67588,58.6,643,70,thestreete
173511,10123,24.75315,46.67602,58.4,643,70,thestreete
173511,10123,24.75315,46.67602,58.4,643,70,thestreete
173512,10123,24.75321,46.67617,58.3,643,70,thestreete
173512,10123,24.75321,46.67617,58.3,643,70,thestreete
173513,10123,24.75327,46.67631,58.2,643,70,thestreete
173513,10123,24.75327,46.67631,58.2,643,70,thestreete
173514,10123,24.75333,46.67646,57.9,643,70,thestreete
173514,10123,24.75333,46.67646,57.9,643,70,thestreete
173515,10123,24.75339,46.6766,58.5,643,70,thestreete
173515,10123,24.75339,46.6766,58.5,643,70,thestreete
173516,10123,24.75345,46.67675,58.3,643,70,thestreete
173516,10123,24.75345,46.67675,58.3,643,70,thestreete
173517,10123,24.75351,46.67689,58.3,643,70,thestreete
173517,10123,24.75351,46.67689,58.3,643,70,thestreete
173518,10123,24.75357,46.67704,57.9,642,70,thestreete
173518,10123,24.75357,46.67704,57.9,642,70,thestreete
173519,10123,24.75363,46.67719,57.8,643,70,thestreete
173520,10123,24.75369,46.67733,57.8,644,70,thestreete
173520,10123,24.75369,46.67733,57.8,644,70,thestreete
173521,10123,24.75376,46.67748,57.7,645,70,thestreete
173521,10123,24.75376,46.67748,57.7,645,70,thestreete
173522,10123,24.75382,46.67762,57.8,645,70,thestreete
173522,10123,24.75382,46.67762,57.8,645,70,thestreete
173523,10123,24.75388,46.67776,57.8,645,70,thestreete
173523,10123,24.75388,46.67776,57.8,645,70,thestreete
173524,10123,24.75394,46.6779,57.7,645,70,thestreete
173524,10123,24.75394,46.6779,57.7,645,70,thestreete
173525,10123,24.754,46.67806,58.1,647,70,thestreete
173525,10123,24.754,46.67806,58.1,647,70,thestreete
173526,10123,24.75406,46.6782,58,647,70,thestreete
173526,10123,24.75406,46.6782,58,647,70,thestreete
173527,10123,24.75412,46.67834,57.8,648,70,thestreete
173527,10123,24.75412,46.67834,57.8,648,70,thestreete
173528,10123,24.75418,46.67849,58.1,649,70,thestreete
173528,10123,24.75418,46.67849,58.1,649,70,thestreete
173529,10123,24.75423,46.67864,59.3,649,70,thestreete
173529,10123,24.75423,46.67864,59.3,649,70,thestreete
173530,10123,24.7543,46.67878,58.7,650,70,thestreete
173530,10123,24.7543,46.67878,58.7,650,70,thestreete
173531,10123,24.75435,46.67893,58.8,649,70,thestreete
173531,10123,24.75435,46.67893,58.8,649,70,thestreete
173532,10123,24.75442,46.67907,59,649,70,thestreete
173532,10123,24.75442,46.67907,59,649,70,thestreete
173533,10123,24.75448,46.67922,59.2,649,70,thestreete
173533,10123,24.75448,46.67922,59.2,649,70,thestreete
173534,10123,24.75455,46.67937,58.9,650,70,thestreete
173534,10123,24.75455,46.67937,58.9,650,70,thestreete
173535,10123,24.75462,46.67953,59.2,651,70,thestreete
173535,10123,24.75462,46.67953,59.2,651,70,thestreete
173536,10123,24.75468,46.67967,59.4,651,70,thestreete
173536,10123,24.75468,46.67967,59.4,651,70,thestreete
173537,10123,24.75475,46.67982,59.3,651,70,thestreete
173537,10123,24.75475,46.67982,59.3,651,70,thestreete
173538,10123,24.75481,46.67996,59.2,650,70,thestreete
173538,10123,24.75481,46.67996,59.2,650,70,thestreete
173539,10123,24.75487,46.68011,59,651,70,thestreete
173539,10123,24.75487,46.68011,59,651,70,thestreete
173540,10123,24.75493,46.68026,59.3,651,70,thestreete
173540,10123,24.75493,46.68026,59.3,651,70,thestreete
173541,10123,24.755,46.6804,59.3,651,70,thestreete
173541,10123,24.755,46.6804,59.3,651,70,thestreete
173542,10123,24.75506,46.68055,59.4,651,70,thestreete
173542,10123,24.75506,46.68055,59.4,651,70,thestreete
173543,10123,24.75512,46.6807,59.6,651,70,thestreete
173543,10123,24.75512,46.6807,59.6,651,70,thestreete
173544,10123,24.75517,46.68086,59.4,652,70,thestreete
173544,10123,24.75517,46.68086,59.4,652,70,thestreete
173545,10123,24.75523,46.681,59.4,652,70,thestreete
173545,10123,24.75523,46.681,59.4,652,70,thestreete
173546,10123,24.75529,46.68115,59.1,652,70,thestreete
173546,10123,24.75529,46.68115,59.1,652,80,thestreetf
173547,10123,24.75535,46.68129,59,651,80,thestreetef
173547,10123,24.75535,46.68129,59,651,80,thestreetf
173548,10123,24.7554,46.68144,58.9,651,80,thestreetef
173548,10123,24.7554,46.68144,58.9,651,80,thestreetf
173549,10123,24.75547,46.68158,58.9,652,80,thestreetef
173549,10123,24.75547,46.68158,58.9,652,80,thestreetf
173550,10123,24.75553,46.68173,59.2,652,80,thestreetef
173550,10123,24.75553,46.68173,59.2,652,80,thestreetf
173551,10123,24.7556,46.68187,59,652,80,thestreetef
173551,10123,24.7556,46.68187,59,652,80,thestreetf
173552,10123,24.75567,46.68201,59.2,652,80,thestreetef
173552,10123,24.75567,46.68201,59.2,652,80,thestreetf
173553,10123,24.75573,46.68216,58.9,651,80,thestreetef
173553,10123,24.75573,46.68216,58.9,651,80,thestreetf
173554,10123,24.75579,46.68231,58.8,651,80,thestreetef
173554,10123,24.75579,46.68231,58.8,651,80,thestreetf
173555,10123,24.75585,46.68245,58.8,650,80,thestreetef
173555,10123,24.75585,46.68245,58.8,650,80,thestreetf
173556,10123,24.75591,46.6826,58.6,651,80,thestreetef
173556,10123,24.75591,46.6826,58.6,651,80,thestreetf
173557,10123,24.75598,46.68274,58.3,651,80,thestreetef
173557,10123,24.75598,46.68274,58.3,651,80,thestreetf
173558,10123,24.75604,46.68289,58.7,651,80,thestreetef
173558,10123,24.75604,46.68289,58.7,651,80,thestreetf
173559,10123,24.7561,46.68303,58.5,651,80,thestreetef
173559,10123,24.7561,46.68303,58.5,651,80,thestreetf
173600,10123,24.75616,46.68317,58.5,651,80,thestreetef
173600,10123,24.75616,46.68317,58.5,651,80,thestreetf
173601,10123,24.75622,46.68332,58.6,652,80,thestreetef
173601,10123,24.75622,46.68332,58.6,652,80,thestreetf
173602,10123,24.75628,46.68347,58.7,652,80,thestreetef
173602,10123,24.75628,46.68347,58.7,652,80,thestreetf
173603,10123,24.75634,46.68362,58.7,652,80,thestreetef
173603,10123,24.75634,46.68362,58.7,652,80,thestreetf
173604,10123,24.75641,46.68377,58.7,652,80,thestreetef
173604,10123,24.75641,46.68377,58.7,652,80,thestreetf
173605,10123,24.75647,46.68391,58.7,653,80,thestreetef
173605,10123,24.75647,46.68391,58.7,653,80,thestreetf
173606,10123,24.75653,46.68406,59,652,80,thestreetef
173606,10123,24.75653,46.68406,59,652,80,thestreetf
173607,10123,24.7566,46.68421,58.9,653,80,thestreetef
173607,10123,24.7566,46.68421,58.9,653,80,thestreetf
173608,10123,24.75666,46.68436,58.6,653,80,thestreetef
173608,10123,24.75666,46.68436,58.6,653,80,thestreetf
173609,10123,24.75673,46.68451,58.8,653,80,thestreetef
173609,10123,24.75673,46.68451,58.8,653,80,thestreetf
173610,10123,24.75679,46.68466,58.8,653,80,thestreetef
173610,10123,24.75679,46.68466,58.8,653,80,thestreetf
173611,10123,24.75685,46.6848,58.6,653,80,thestreetef
173611,10123,24.75685,46.6848,58.6,653,80,thestreetf
173612,10123,24.75691,46.68495,58.7,653,80,thestreetef
173612,10123,24.75691,46.68495,58.7,653,80,thestreetf
173613,10123,24.75697,46.6851,58.7,653,80,thestreetef
173613,10123,24.75697,46.6851,58.7,653,80,thestreetf
173614,10123,24.75703,46.68524,58.8,653,80,thestreetef
173614,10123,24.75703,46.68524,58.8,653,80,thestreetf
173615,10123,24.7571,46.68539,58.8,653,80,thestreetef
173615,10123,24.7571,46.68539,58.8,653,80,thestreetf
173616,10123,24.75716,46.68554,59,653,80,thestreetef
173616,10123,24.75716,46.68554,59,653,80,thestreetf
173617,10123,24.75722,46.68568,58.6,653,80,thestreetef
173617,10123,24.75722,46.68568,58.6,653,80,thestreetf
173618,10123,24.75727,46.68583,58.6,654,80,thestreetef
173618,10123,24.75727,46.68583,58.6,654,80,thestreetf
173619,10123,24.75733,46.68597,58.7,653,80,thestreetef
173619,10123,24.75733,46.68597,58.7,653,80,thestreetf
173620,10123,24.75739,46.68612,58.7,653,80,thestreetef
173620,10123,24.75739,46.68612,58.7,653,80,thestreetf
173621,10123,24.75745,46.68627,58.8,654,80,thestreetef
173621,10123,24.75745,46.68627,58.8,654,80,thestreetf
173622,10123,24.75752,46.68642,58.9,654,80,thestreetef
173622,10123,24.75752,46.68642,58.9,654,80,thestreetf
173623,10123,24.75757,46.68656,58.8,654,80,thestreetef
173623,10123,24.75757,46.68656,58.8,654,80,thestreetf
173624,10123,24.75763,46.68671,58.4,653,80,thestreetef
173624,10123,24.75763,46.68671,58.4,653,80,thestreetf
173625,10123,24.7577,46.68686,58.6,652,80,thestreetef
173625,10123,24.7577,46.68686,58.6,652,80,thestreetf
173626,10123,24.75777,46.68701,59,652,80,thestreetef
173626,10123,24.75777,46.68701,59,652,80,thestreetf
173627,10123,24.75784,46.68716,59.2,652,80,thestreetef
173627,10123,24.75784,46.68716,59.2,652,80,thestreetf
173628,10123,24.75789,46.6873,58.8,652,80,thestreetef
173628,10123,24.75789,46.6873,58.8,652,80,thestreetf
173629,10123,24.75795,46.68745,59,652,80,thestreetef
173629,10123,24.75795,46.68745,59,652,80,thestreetf
173630,10123,24.758,46.6876,59.1,651,80,thestreetef
173630,10123,24.758,46.6876,59.1,651,80,thestreetf
173631,10123,24.75807,46.68774,58.7,652,80,thestreetef
173631,10123,24.75807,46.68774,58.7,652,80,thestreetf
173632,10123,24.75813,46.68789,58.5,652,80,thestreetef
173632,10123,24.75813,46.68789,58.5,652,80,thestreetf
173633,10123,24.7582,46.68804,58.5,651,80,thestreetef
173633,10123,24.7582,46.68804,58.5,651,80,thestreetf
173634,10123,24.75827,46.68818,59.1,651,80,thestreetef
173634,10123,24.75827,46.68818,59.1,651,80,thestreetf
173635,10123,24.75832,46.68833,58.9,651,80,thestreetef
173635,10123,24.75832,46.68833,58.9,651,80,thestreetf
173636,10123,24.75838,46.68848,58.8,650,80,thestreetef
173636,10123,24.75838,46.68848,58.8,650,80,thestreetf
173637,10123,24.75844,46.68862,59.1,650,80,thestreetef
173637,10123,24.75844,46.68862,59.1,650,80,thestreetf
173638,10123,24.7585,46.68877,59,650,80,thestreetef
173638,10123,24.7585,46.68877,59,650,80,thestreetf
173639,10123,24.75857,46.68892,59,650,80,thestreetef
173639,10123,24.75857,46.68892,59,650,80,thestreetf
173640,10123,24.75863,46.68907,58.7,650,80,thestreetef
173640,10123,24.75863,46.68907,58.7,650,80,thestreetf
173641,10123,24.7587,46.68922,59.2,650,80,thestreetef
173641,10123,24.7587,46.68922,59.2,650,80,thestreetf
173642,10123,24.75876,46.68936,58.9,651,80,thestreetef
173642,10123,24.75876,46.68936,58.9,651,80,thestreetf
173643,10123,24.75882,46.68951,58.6,651,80,thestreetef
173643,10123,24.75882,46.68951,58.6,651,80,thestreetf
173644,10123,24.75889,46.68965,58.7,651,80,thestreetef
173644,10123,24.75889,46.68965,58.7,651,80,thestreetf
173645,10123,24.75895,46.6898,58.4,651,80,thestreetef
173645,10123,24.75895,46.6898,58.4,651,80,thestreetf
173646,10123,24.75901,46.68994,58.7,651,80,thestreetef
173646,10123,24.75901,46.68994,58.7,651,80,thestreetf
173647,10123,24.75908,46.69009,58.7,652,80,thestreetef
173647,10123,24.75908,46.69009,58.7,652,80,thestreetf
173648,10123,24.75914,46.69023,58.4,653,80,thestreetef
173648,10123,24.75914,46.69023,58.4,653,80,thestreetf
173649,10123,24.7592,46.69037,58.3,652,80,thestreetef
173649,10123,24.7592,46.69037,58.3,652,80,thestreetf
173650,10123,24.75926,46.69052,58.4,652,80,thestreetef
173650,10123,24.75926,46.69052,58.4,652,80,thestreetf
173651,10123,24.75931,46.69067,59.2,652,80,thestreetef
173651,10123,24.75931,46.69067,59.2,652,80,thestreetf
173652,10123,24.75938,46.69082,59,652,80,thestreetef
173652,10123,24.75938,46.69082,59,652,80,thestreetf
173653,10123,24.75944,46.69097,59,652,80,thestreetef
173653,10123,24.75944,46.69097,59,652,80,thestreetf
173654,10123,24.75951,46.69112,58.9,651,80,thestreetef
173654,10123,24.75951,46.69112,58.9,651,80,thestreetf
173655,10123,24.75957,46.69126,58.7,651,80,thestreetef
173655,10123,24.75957,46.69126,58.7,651,80,thestreetf
173656,10123,24.75963,46.69141,58.1,651,80,thestreetef
173656,10123,24.75963,46.69141,58.1,651,80,thestreetf
173657,10123,24.7597,46.69155,59.1,651,80,thestreetef
173657,10123,24.7597,46.69155,59.1,651,80,thestreetf
173658,10123,24.75977,46.69169,58.8,651,80,thestreetef
173658,10123,24.75977,46.69169,58.8,651,80,thestreetf
173659,10123,24.75983,46.69184,58.7,651,80,thestreetef
173659,10123,24.75983,46.69184,58.7,651,80,thestreetf
173700,10123,24.75989,46.69199,58.9,651,80,thestreetef
173700,10123,24.75989,46.69199,58.9,651,80,thestreetf
173701,10123,24.75995,46.69214,59.2,651,80,thestreetef
173701,10123,24.75995,46.69214,59.2,651,80,thestreetf
173702,10123,24.76002,46.69229,60.2,650,80,thestreetef
173702,10123,24.76002,46.69229,60.2,650,80,thestreetf
173703,10123,24.76008,46.69244,59.5,650,80,thestreetef
173703,10123,24.76008,46.69244,59.5,650,80,thestreetf
173704,10123,24.76014,46.69259,59.7,650,80,thestreetef
173704,10123,24.76014,46.69259,59.7,650,80,thestreetf
173705,10123,24.7602,46.69273,59.8,649,80,thestreetef
173705,10123,24.7602,46.69273,59.8,649,80,thestreetf
173706,10123,24.76026,46.69288,59.5,647,80,thestreetef
173706,10123,24.76026,46.69288,59.5,647,80,thestreetf
173707,10123,24.76032,46.69302,59.7,647,80,thestreetef
173707,10123,24.76032,46.69302,59.7,647,80,thestreetf
173708,10123,24.76038,46.69317,59.7,647,80,thestreetef
173708,10123,24.76038,46.69317,59.7,647,80,thestreetf
173709,10123,24.76044,46.69332,59.5,646,80,thestreetef
173709,10123,24.76044,46.69332,59.5,646,80,thestreetf
173710,10123,24.7605,46.69347,59.7,645,80,thestreetef
173710,10123,24.7605,46.69347,59.7,645,80,thestreetf
173711,10123,24.76056,46.69362,60.2,645,80,thestreetef
173711,10123,24.76056,46.69362,60.2,645,80,thestreetf
173712,10123,24.76062,46.69377,60.4,645,80,thestreetef
173712,10123,24.76062,46.69377,60.4,645,80,thestreetf
173713,10123,24.76068,46.69392,60.7,645,80,thestreetef
173713,10123,24.76068,46.69392,60.7,645,80,thestreetf
173714,10123,24.76074,46.69407,60.7,644,80,thestreetef
173714,10123,24.76074,46.69407,60.7,644,80,thestreetf
173715,10123,24.7608,46.69423,60.7,644,80,thestreetef
173715,10123,24.7608,46.69423,60.7,644,80,thestreetf
173716,10123,24.76086,46.69437,59.4,646,80,thestreetef
173716,10123,24.76086,46.69437,59.4,646,80,thestreetf
173717,10123,24.76092,46.69452,59.4,645,80,thestreetef
173717,10123,24.76092,46.69452,59.4,645,80,thestreetf
