Time,Date,lat,lng,Speed,Altitude,Lux_left,Lux_center,Lux_right,street
150912,40123.0,24.73841,46.64015,2.1,651.0,1.0,1.0,1.0,1026
150913,40123.0,24.7384,46.64015,0.0,651.0,1.0,1.0,1.0,1026
150913,40123.0,24.7384,46.64015,0.0,651.0,1.0,1.0,1.0,1027
150914,40123.0,24.73839,46.64016,0.0,653.0,1.0,0.0,0.0,1027
150914,40123.0,24.73839,46.64016,0.0,653.0,1.0,0.0,0.0,1028
150915,40123.0,24.73839,46.64016,0.0,653.0,1.0,0.0,0.0,1028
150915,40123.0,24.73839,46.64016,0.0,653.0,1.0,0.0,0.0,1029
150916,40123.0,24.73838,46.64017,0.0,654.0,1.0,1.0,1.0,1029
150916,40123.0,24.73838,46.64017,0.0,654.0,1.0,1.0,1.0,1030
150917,40123.0,24.73838,46.64018,0.0,655.0,1.0,1.0,1.0,1030
150917,40123.0,24.73838,46.64018,0.0,655.0,1.0,1.0,1.0,1031
150918,40123.0,24.73838,46.64017,1.8,654.0,1.0,1.0,1.0,1031
150918,40123.0,24.73838,46.64017,1.8,654.0,1.0,1.0,1.0,1032
150919,40123.0,24.73838,46.64016,3.4,654.0,1.0,1.0,1.0,1032
150919,40123.0,24.73838,46.64016,3.4,654.0,1.0,1.0,1.0,1033
150920,40123.0,24.73837,46.64014,1.6,653.0,1.0,1.0,1.0,1033
150920,40123.0,24.73837,46.64014,1.6,653.0,1.0,1.0,1.0,1034
150921,40123.0,24.73838,46.64014,0.0,653.0,1.0,1.0,1.0,1034
150921,40123.0,24.73838,46.64014,0.0,653.0,1.0,1.0,1.0,1035
150922,40123.0,24.73838,46.64014,0.0,653.0,1.0,1.0,1.0,1035
150922,40123.0,24.73838,46.64014,0.0,653.0,1.0,1.0,1.0,1036
150923,40123.0,24.73838,46.64014,0.0,652.0,1.0,1.0,1.0,1036
150923,40123.0,24.73838,46.64014,0.0,652.0,1.0,1.0,1.0,1037
150924,40123.0,24.73838,46.64014,0.0,651.0,1.0,1.0,1.0,1037
150924,40123.0,24.73838,46.64014,0.0,651.0,1.0,1.0,1.0,1038
150925,40123.0,24.73838,46.64014,0.0,651.0,1.0,1.0,1.0,1038
150925,40123.0,24.73838,46.64014,0.0,651.0,1.0,1.0,1.0,1039
150926,40123.0,24.73838,46.64014,0.0,650.0,1.0,1.0,1.0,1039
150926,40123.0,24.73838,46.64014,0.0,650.0,1.0,1.0,1.0,1040
150927,40123.0,24.73838,46.64014,0.0,650.0,1.0,1.0,1.0,1040
150927,40123.0,24.73838,46.64014,0.0,650.0,1.0,1.0,1.0,1041
150928,40123.0,24.73838,46.64014,0.0,649.0,1.0,1.0,1.0,1041
150928,40123.0,24.73838,46.64014,0.0,649.0,1.0,1.0,1.0,1042
150929,40123.0,24.73838,46.64014,0.0,649.0,1.0,1.0,1.0,1042
150929,40123.0,24.73838,46.64014,0.0,649.0,1.0,1.0,1.0,1043
150930,40123.0,24.73838,46.64013,1.1,649.0,1.0,0.0,0.0,1043
150930,40123.0,24.73838,46.64013,1.1,649.0,1.0,0.0,0.0,1044
150931,40123.0,24.73838,46.64013,0.0,649.0,1.0,1.0,1.0,1044
150931,40123.0,24.73838,46.64013,0.0,649.0,1.0,1.0,1.0,1045
150932,40123.0,24.73839,46.64013,0.0,649.0,1.0,1.0,1.0,1045
150932,40123.0,24.73839,46.64013,0.0,649.0,1.0,1.0,1.0,1046
150933,40123.0,24.73839,46.64012,0.0,649.0,1.0,1.0,1.0,1046
150933,40123.0,24.73839,46.64012,0.0,649.0,1.0,1.0,1.0,1047
150934,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1047
150934,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1048
150935,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1048
150935,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1049
150936,40123.0,24.73839,46.64011,0.0,649.0,1.0,1.0,1.0,1049
150936,40123.0,24.73839,46.64011,0.0,649.0,1.0,1.0,1.0,1050
150937,40123.0,24.7384,46.64011,0.9,649.0,1.0,1.0,1.0,1050
150937,40123.0,24.7384,46.64011,0.9,649.0,1.0,1.0,1.0,1051
150938,40123.0,24.73839,46.64011,0.6,649.0,1.0,1.0,1.0,1051
150938,40123.0,24.73839,46.64011,0.6,649.0,1.0,1.0,1.0,1052
150939,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1052
150939,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1053
150940,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1053
150940,40123.0,24.73839,46.64012,0.0,648.0,1.0,1.0,1.0,1054
150941,40123.0,24.73839,46.64012,0.0,647.0,1.0,1.0,1.0,1054
150941,40123.0,24.73839,46.64012,0.0,647.0,1.0,1.0,1.0,1055
150942,40123.0,24.73839,46.64012,0.0,647.0,1.0,1.0,1.0,1055
150942,40123.0,24.73839,46.64012,0.0,647.0,1.0,1.0,1.0,1056
150943,40123.0,24.73839,46.64012,0.0,646.0,1.0,1.0,1.0,1056
150943,40123.0,24.73839,46.64012,0.0,646.0,1.0,1.0,1.0,1057
150944,40123.0,24.73839,46.64012,0.0,646.0,1.0,0.0,0.0,1057
150944,40123.0,24.73839,46.64012,0.0,646.0,1.0,0.0,0.0,1058
150945,40123.0,24.73839,46.64012,0.0,646.0,1.0,1.0,1.0,1058
150945,40123.0,24.73839,46.64012,0.0,646.0,1.0,1.0,1.0,1059
150946,40123.0,24.73839,46.64013,0.0,646.0,1.0,1.0,1.0,1059
150946,40123.0,24.73839,46.64013,0.0,646.0,1.0,1.0,1.0,1060
150947,40123.0,24.73838,46.64012,2.6,646.0,1.0,1.0,1.0,1060
150947,40123.0,24.73838,46.64012,2.6,646.0,1.0,1.0,1.0,1061
150948,40123.0,24.73838,46.64012,3.9,646.0,1.0,1.0,1.0,1061
150948,40123.0,24.73838,46.64012,3.9,646.0,1.0,1.0,1.0,1062
150949,40123.0,24.73837,46.64011,3.4,645.0,1.0,1.0,1.0,1062
150949,40123.0,24.73837,46.64011,3.4,645.0,1.0,1.0,1.0,1063
150950,40123.0,24.73837,46.6401,3.2,645.0,2.0,1.0,1.0,1063
150950,40123.0,24.73837,46.6401,3.2,645.0,2.0,1.0,1.0,1064
150951,40123.0,24.73836,46.64009,3.4,645.0,2.0,1.0,1.0,1064
150951,40123.0,24.73836,46.64009,3.4,645.0,2.0,1.0,1.0,1065
150952,40123.0,24.73836,46.64009,0.9,646.0,1.0,1.0,1.0,1065
150952,40123.0,24.73836,46.64009,0.9,646.0,1.0,1.0,1.0,1066
150953,40123.0,24.73836,46.64009,0.0,645.0,1.0,0.0,0.0,1066
150953,40123.0,24.73836,46.64009,0.0,645.0,1.0,0.0,0.0,1067
150954,40123.0,24.73836,46.64009,0.0,646.0,1.0,1.0,1.0,1067
150954,40123.0,24.73836,46.64009,0.0,646.0,1.0,1.0,1.0,1068
150955,40123.0,24.73836,46.64008,1.9,646.0,2.0,1.0,1.0,1068
150955,40123.0,24.73836,46.64008,1.9,646.0,2.0,1.0,1.0,1069
150956,40123.0,24.73836,46.64008,3.2,645.0,2.0,1.0,1.0,1069
150956,40123.0,24.73836,46.64008,3.2,645.0,2.0,1.0,1.0,1070
150957,40123.0,24.73836,46.64007,0.0,645.0,2.0,1.0,1.0,1070
150957,40123.0,24.73836,46.64007,0.0,645.0,2.0,1.0,1.0,1071
150958,40123.0,24.73836,46.64007,0.0,646.0,1.0,1.0,1.0,1071
150958,40123.0,24.73836,46.64007,0.0,646.0,1.0,1.0,1.0,1072
150959,40123.0,24.73836,46.64007,0.0,645.0,1.0,0.0,0.0,1072
150959,40123.0,24.73836,46.64007,0.0,645.0,1.0,0.0,0.0,1073
151000,40123.0,24.73836,46.64006,2.5,646.0,1.0,0.0,0.0,1073
151000,40123.0,24.73836,46.64006,2.5,646.0,1.0,0.0,0.0,1074
151001,40123.0,24.73836,46.64005,3.3,646.0,1.0,0.0,0.0,1074
151001,40123.0,24.73836,46.64005,3.3,646.0,1.0,0.0,0.0,1075
151002,40123.0,24.73835,46.64005,2.3,647.0,1.0,0.0,0.0,1075
151002,40123.0,24.73835,46.64005,2.3,647.0,1.0,0.0,0.0,1076
151003,40123.0,24.73835,46.64004,2.4,647.0,1.0,0.0,0.0,1076
151003,40123.0,24.73835,46.64004,2.4,647.0,1.0,0.0,0.0,1077
151004,40123.0,24.73835,46.64003,4.3,646.0,0.0,0.0,0.0,1077
151004,40123.0,24.73835,46.64003,4.3,646.0,0.0,0.0,0.0,1078
151005,40123.0,24.73834,46.64002,6.6,647.0,0.0,0.0,0.0,1078
151005,40123.0,24.73834,46.64002,6.6,647.0,0.0,0.0,0.0,1079
151006,40123.0,24.73833,46.64001,6.0,647.0,0.0,0.0,0.0,1079
151006,40123.0,24.73833,46.64001,6.0,647.0,0.0,0.0,0.0,1080
151007,40123.0,24.73833,46.63999,6.8,646.0,0.0,0.0,0.0,1080
151007,40123.0,24.73833,46.63999,6.8,646.0,0.0,0.0,0.0,1081
151008,40123.0,24.73832,46.63997,7.3,647.0,0.0,0.0,0.0,1081
151008,40123.0,24.73832,46.63997,7.3,647.0,0.0,0.0,0.0,1082
151009,40123.0,24.73831,46.63996,3.8,647.0,1.0,0.0,0.0,1082
151009,40123.0,24.73831,46.63996,3.8,647.0,1.0,0.0,0.0,1083
151010,40123.0,24.73831,46.63995,3.4,645.0,1.0,1.0,1.0,1083
151010,40123.0,24.73831,46.63995,3.4,645.0,1.0,1.0,1.0,1084
151011,40123.0,24.73831,46.63994,4.2,645.0,1.0,1.0,1.0,1084
151011,40123.0,24.73831,46.63994,4.2,645.0,1.0,1.0,1.0,1085
151012,40123.0,24.73831,46.63993,1.9,644.0,1.0,1.0,1.0,1085
151012,40123.0,24.73831,46.63993,1.9,644.0,1.0,1.0,1.0,1086
151013,40123.0,24.7383,46.63993,0.0,644.0,1.0,1.0,1.0,1086
151013,40123.0,24.7383,46.63993,0.0,644.0,1.0,1.0,1.0,1087
151014,40123.0,24.7383,46.63993,0.0,644.0,1.0,1.0,1.0,1087
151014,40123.0,24.7383,46.63993,0.0,644.0,1.0,1.0,1.0,1088
151015,40123.0,24.73829,46.63993,0.0,644.0,1.0,1.0,1.0,1088
151015,40123.0,24.73829,46.63993,0.0,644.0,1.0,1.0,1.0,1089
151016,40123.0,24.73829,46.63993,0.0,644.0,0.0,0.0,0.0,1089
151016,40123.0,24.73829,46.63993,0.0,644.0,0.0,0.0,0.0,1090
151017,40123.0,24.73829,46.63993,0.0,644.0,0.0,0.0,0.0,1090
151017,40123.0,24.73829,46.63993,0.0,644.0,0.0,0.0,0.0,1091
151018,40123.0,24.73829,46.63993,0.0,644.0,1.0,0.0,0.0,1091
151018,40123.0,24.73829,46.63993,0.0,644.0,1.0,0.0,0.0,1092
151019,40123.0,24.73829,46.63993,0.0,644.0,1.0,1.0,1.0,1092
151019,40123.0,24.73829,46.63993,0.0,644.0,1.0,1.0,1.0,1093
151020,40123.0,24.73829,46.63992,3.5,644.0,1.0,1.0,1.0,1093
151020,40123.0,24.73829,46.63992,3.5,644.0,1.0,1.0,1.0,1094
151021,40123.0,24.73829,46.63991,3.7,644.0,1.0,1.0,1.0,1094
151021,40123.0,24.73829,46.63991,3.7,644.0,1.0,1.0,1.0,1095
151022,40123.0,24.73829,46.6399,3.4,644.0,1.0,0.0,0.0,1095
151022,40123.0,24.73829,46.6399,3.4,644.0,1.0,0.0,0.0,1096
151023,40123.0,24.73828,46.6399,2.1,644.0,1.0,0.0,0.0,1096
151023,40123.0,24.73828,46.6399,2.1,644.0,1.0,0.0,0.0,1097
151024,40123.0,24.73828,46.63989,1.5,644.0,0.0,0.0,0.0,1097
151024,40123.0,24.73828,46.63989,1.5,644.0,0.0,0.0,0.0,1098
151025,40123.0,24.73828,46.63989,2.5,644.0,1.0,0.0,0.0,1098
151025,40123.0,24.73828,46.63989,2.5,644.0,1.0,0.0,0.0,1099
151026,40123.0,24.73828,46.63988,3.4,641.0,1.0,0.0,0.0,1099
151026,40123.0,24.73828,46.63988,3.4,641.0,1.0,0.0,0.0,1100
151027,40123.0,24.73827,46.63988,5.2,641.0,1.0,1.0,1.0,1100
151027,40123.0,24.73827,46.63988,5.2,641.0,1.0,1.0,1.0,1101
151028,40123.0,24.73826,46.63986,7.1,642.0,1.0,1.0,1.0,1101
151028,40123.0,24.73826,46.63986,7.1,642.0,1.0,1.0,1.0,1102
151029,40123.0,24.73825,46.63985,7.2,641.0,1.0,1.0,1.0,1102
151029,40123.0,24.73825,46.63985,7.2,641.0,1.0,1.0,1.0,1103
151030,40123.0,24.73825,46.63983,4.0,642.0,1.0,1.0,1.0,1103
151030,40123.0,24.73825,46.63983,4.0,642.0,1.0,1.0,1.0,1104
151031,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1104
151031,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1105
151032,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1105
151032,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1106
151033,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1106
151033,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1107
151034,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1107
151034,40123.0,24.73825,46.63983,0.0,641.0,1.0,1.0,1.0,1108
151035,40123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,1108
151035,40123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,1109
151036,40123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,1109
151036,40123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,1110
151037,40123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,1110
151037,40123.0,24.73825,46.63982,0.0,640.0,1.0,1.0,1.0,1111
151038,40123.0,24.73825,46.63983,0.0,640.0,1.0,1.0,1.0,1111
151038,40123.0,24.73825,46.63983,0.0,640.0,1.0,1.0,1.0,1112
151039,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1112
151039,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1113
151040,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1113
151040,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1114
151041,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1114
151041,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1115
151042,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1115
151042,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1116
151043,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1116
151043,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1117
151044,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1117
151044,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1118
151045,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1118
151045,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1119
151046,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1119
151046,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1120
151047,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1120
151047,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1121
151048,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1121
151048,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1122
151049,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1122
151049,40123.0,24.73824,46.63983,0.0,640.0,1.0,1.0,1.0,1123
151050,40123.0,24.73824,46.63983,1.3,639.0,1.0,1.0,1.0,1123
151050,40123.0,24.73824,46.63983,1.3,639.0,1.0,1.0,1.0,1124
151051,40123.0,24.73824,46.63982,2.8,640.0,1.0,0.0,0.0,1124
151051,40123.0,24.73824,46.63982,2.8,640.0,1.0,0.0,0.0,1125
151052,40123.0,24.73823,46.63982,0.0,640.0,1.0,0.0,0.0,1125
151052,40123.0,24.73823,46.63982,0.0,640.0,1.0,0.0,0.0,1126
151053,40123.0,24.73823,46.63982,0.0,639.0,0.0,0.0,0.0,1126
151053,40123.0,24.73823,46.63982,0.0,639.0,0.0,0.0,0.0,1127
151054,40123.0,24.73823,46.63982,0.0,639.0,1.0,1.0,1.0,1127
151054,40123.0,24.73823,46.63982,0.0,639.0,1.0,1.0,1.0,1128
151055,40123.0,24.73823,46.63982,0.0,639.0,1.0,1.0,1.0,1128
151055,40123.0,24.73823,46.63982,0.0,639.0,1.0,1.0,1.0,1129
151056,40123.0,24.73823,46.63981,2.6,639.0,1.0,1.0,1.0,1129
151056,40123.0,24.73823,46.63981,2.6,639.0,1.0,1.0,1.0,1130
151057,40123.0,24.73822,46.63981,3.7,640.0,0.0,0.0,0.0,1130
151057,40123.0,24.73822,46.63981,3.7,640.0,0.0,0.0,0.0,1131
151058,40123.0,24.73822,46.6398,3.9,640.0,0.0,0.0,0.0,1131
151058,40123.0,24.73822,46.6398,3.9,640.0,0.0,0.0,0.0,1132
151059,40123.0,24.73821,46.63979,3.8,640.0,0.0,0.0,0.0,1132
151059,40123.0,24.73821,46.63979,3.8,640.0,0.0,0.0,0.0,1133
151100,40123.0,24.73821,46.63977,4.1,640.0,0.0,0.0,0.0,1133
151100,40123.0,24.73821,46.63977,4.1,640.0,0.0,0.0,0.0,1134
151101,40123.0,24.7382,46.63976,4.0,639.0,1.0,1.0,1.0,1134
151101,40123.0,24.7382,46.63976,4.0,639.0,1.0,1.0,1.0,1135
151102,40123.0,24.73819,46.63974,9.1,640.0,0.0,0.0,0.0,1135
151102,40123.0,24.73819,46.63974,9.1,640.0,0.0,0.0,0.0,1136
151103,40123.0,24.73818,46.63972,11.7,640.0,1.0,1.0,1.0,1136
151103,40123.0,24.73818,46.63972,11.7,640.0,1.0,1.0,1.0,1137
151104,40123.0,24.73817,46.63968,11.3,640.0,1.0,0.0,0.0,1137
151104,40123.0,24.73817,46.63968,11.3,640.0,1.0,0.0,0.0,1138
151105,40123.0,24.73816,46.63966,10.8,640.0,1.0,1.0,1.0,1138
151105,40123.0,24.73816,46.63966,10.8,640.0,1.0,1.0,1.0,1139
151106,40123.0,24.73815,46.63963,9.8,641.0,0.0,0.0,0.0,1139
151106,40123.0,24.73815,46.63963,9.8,641.0,0.0,0.0,0.0,1140
151107,40123.0,24.73814,46.6396,8.3,641.0,0.0,1.0,1.0,1140
151107,40123.0,24.73814,46.6396,8.3,641.0,0.0,1.0,1.0,1141
151108,40123.0,24.73814,46.63958,7.9,641.0,0.0,1.0,1.0,1141
151108,40123.0,24.73814,46.63958,7.9,641.0,0.0,1.0,1.0,1142
151109,40123.0,24.73813,46.63956,7.0,641.0,1.0,1.0,1.0,1142
151109,40123.0,24.73813,46.63956,7.0,641.0,1.0,1.0,1.0,1143
151110,40123.0,24.73812,46.63954,9.9,641.0,1.0,0.0,0.0,1143
151110,40123.0,24.73812,46.63954,9.9,641.0,1.0,0.0,0.0,1144
151111,40123.0,24.73811,46.6395,15.1,641.0,1.0,0.0,0.0,1144
151111,40123.0,24.73811,46.6395,15.1,641.0,1.0,0.0,0.0,1145
151112,40123.0,24.7381,46.63944,19.1,641.0,0.0,0.0,0.0,1145
151112,40123.0,24.7381,46.63944,19.1,641.0,0.0,0.0,0.0,1146
151113,40123.0,24.73807,46.63939,20.4,641.0,0.0,1.0,1.0,1146
151113,40123.0,24.73807,46.63939,20.4,641.0,0.0,1.0,1.0,1147
151114,40123.0,24.73806,46.63934,18.9,641.0,0.0,1.0,1.0,1147
151114,40123.0,24.73806,46.63934,18.9,641.0,0.0,1.0,1.0,1148
151115,40123.0,24.73804,46.6393,17.6,641.0,0.0,1.0,1.0,1148
151115,40123.0,24.73804,46.6393,17.6,641.0,0.0,1.0,1.0,1149
151116,40123.0,24.73802,46.63926,16.4,642.0,0.0,1.0,1.0,1149
151116,40123.0,24.73802,46.63926,16.4,642.0,0.0,1.0,1.0,1150
151117,40123.0,24.73801,46.63922,14.0,642.0,1.0,1.0,1.0,1150
151117,40123.0,24.73801,46.63922,14.0,642.0,1.0,1.0,1.0,1151
151118,40123.0,24.738,46.63921,8.0,642.0,1.0,1.0,1.0,1151
151118,40123.0,24.738,46.63921,8.0,642.0,1.0,1.0,1.0,1152
151119,40123.0,24.738,46.6392,3.6,642.0,1.0,1.0,1.0,1152
151119,40123.0,24.738,46.6392,3.6,642.0,1.0,1.0,1.0,1153
151120,40123.0,24.73799,46.6392,1.6,642.0,1.0,1.0,1.0,1153
151120,40123.0,24.73799,46.6392,1.6,642.0,1.0,1.0,1.0,1154
151121,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1154
151121,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1155
151122,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1155
151122,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1156
151123,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1156
151123,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1157
151124,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1157
151124,40123.0,24.73799,46.6392,0.0,642.0,1.0,1.0,1.0,1158
151125,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1158
151125,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1159
151126,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1159
151126,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1160
151127,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1160
151127,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1161
151128,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1161
151128,40123.0,24.73798,46.6392,0.0,642.0,1.0,1.0,1.0,1162
151129,40123.0,24.73797,46.6392,1.1,641.0,1.0,1.0,1.0,1162
151129,40123.0,24.73797,46.6392,1.1,641.0,1.0,1.0,1.0,1163
151130,40123.0,24.73797,46.63919,3.5,642.0,1.0,1.0,1.0,1163
151130,40123.0,24.73797,46.63919,3.5,642.0,1.0,1.0,1.0,1164
151131,40123.0,24.73796,46.63918,4.1,642.0,1.0,1.0,1.0,1164
151131,40123.0,24.73796,46.63918,4.1,642.0,1.0,1.0,1.0,1165
151132,40123.0,24.73796,46.63917,2.5,642.0,1.0,1.0,1.0,1165
151132,40123.0,24.73796,46.63917,2.5,642.0,1.0,1.0,1.0,1166
151133,40123.0,24.73796,46.63917,0.7,641.0,1.0,1.0,1.0,1166
151133,40123.0,24.73796,46.63917,0.7,641.0,1.0,1.0,1.0,1167
151134,40123.0,24.73797,46.63917,0.0,641.0,1.0,1.0,1.0,1167
151134,40123.0,24.73797,46.63917,0.0,641.0,1.0,1.0,1.0,1168
151135,40123.0,24.73797,46.63917,0.0,641.0,1.0,1.0,1.0,1168
151135,40123.0,24.73797,46.63917,0.0,641.0,1.0,1.0,1.0,1169
151136,40123.0,24.73797,46.63917,0.0,641.0,1.0,1.0,1.0,1169
151136,40123.0,24.73797,46.63917,0.0,641.0,1.0,1.0,1.0,1170
151137,40123.0,24.73797,46.63917,0.0,641.0,1.0,0.0,0.0,1170
151137,40123.0,24.73797,46.63917,0.0,641.0,1.0,0.0,0.0,1171
151138,40123.0,24.73797,46.63917,0.0,641.0,1.0,0.0,0.0,1171
151138,40123.0,24.73797,46.63917,0.0,641.0,1.0,0.0,0.0,1172
151139,40123.0,24.73797,46.63917,0.0,640.0,1.0,0.0,0.0,1172
151139,40123.0,24.73797,46.63917,0.0,640.0,1.0,0.0,0.0,1173
151140,40123.0,24.73796,46.63917,0.0,641.0,0.0,0.0,0.0,1173
151140,40123.0,24.73796,46.63917,0.0,641.0,0.0,0.0,0.0,1174
151141,40123.0,24.73796,46.63917,0.0,641.0,1.0,1.0,1.0,1174
151141,40123.0,24.73796,46.63917,0.0,641.0,1.0,1.0,1.0,1175
151142,40123.0,24.73796,46.63917,0.0,640.0,1.0,1.0,1.0,1175
151142,40123.0,24.73796,46.63917,0.0,640.0,1.0,1.0,1.0,1176
151143,40123.0,24.73796,46.63917,0.0,640.0,1.0,1.0,1.0,1176
151143,40123.0,24.73796,46.63917,0.0,640.0,1.0,1.0,1.0,1177
151144,40123.0,24.73796,46.63917,1.4,640.0,1.0,1.0,1.0,1177
151144,40123.0,24.73796,46.63917,1.4,640.0,1.0,1.0,1.0,1178
151145,40123.0,24.73796,46.63916,3.1,640.0,1.0,1.0,1.0,1178
151145,40123.0,24.73796,46.63916,3.1,640.0,1.0,1.0,1.0,1179
151146,40123.0,24.73795,46.63915,3.9,640.0,1.0,1.0,1.0,1179
151146,40123.0,24.73795,46.63915,3.9,640.0,1.0,1.0,1.0,1180
151147,40123.0,24.73795,46.63914,3.9,640.0,1.0,1.0,1.0,1180
151147,40123.0,24.73795,46.63914,3.9,640.0,1.0,1.0,1.0,1181
151148,40123.0,24.73794,46.63914,3.4,640.0,1.0,1.0,1.0,1181
151148,40123.0,24.73794,46.63914,3.4,640.0,1.0,1.0,1.0,1182
151149,40123.0,24.73794,46.63913,2.1,641.0,1.0,1.0,1.0,1182
151149,40123.0,24.73794,46.63913,2.1,641.0,1.0,1.0,1.0,1183
151150,40123.0,24.73794,46.63913,0.6,641.0,1.0,1.0,1.0,1183
151150,40123.0,24.73794,46.63913,0.6,641.0,1.0,1.0,1.0,1184
151151,40123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,1184
151151,40123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,1185
151152,40123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,1185
151152,40123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,1186
151153,40123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,1186
151153,40123.0,24.73794,46.63913,0.0,641.0,1.0,1.0,1.0,1187
151154,40123.0,24.73794,46.63914,0.0,641.0,1.0,1.0,1.0,1187
151154,40123.0,24.73794,46.63914,0.0,641.0,1.0,1.0,1.0,1188
151155,40123.0,24.73793,46.63914,0.0,641.0,1.0,1.0,1.0,1188
151155,40123.0,24.73793,46.63914,0.0,641.0,1.0,1.0,1.0,1189
151156,40123.0,24.73793,46.63914,1.3,641.0,1.0,1.0,1.0,1189
151156,40123.0,24.73793,46.63914,1.3,641.0,1.0,1.0,1.0,1190
151157,40123.0,24.73793,46.63913,1.6,641.0,1.0,1.0,1.0,1190
151157,40123.0,24.73793,46.63913,1.6,641.0,1.0,1.0,1.0,1191
151158,40123.0,24.73793,46.63913,0.9,642.0,1.0,1.0,1.0,1191
151158,40123.0,24.73793,46.63913,0.9,642.0,1.0,1.0,1.0,1192
151159,40123.0,24.73793,46.63913,1.0,642.0,0.0,1.0,1.0,1192
151159,40123.0,24.73793,46.63913,1.0,642.0,0.0,1.0,1.0,1193
151200,40123.0,24.73793,46.63913,0.0,642.0,0.0,0.0,0.0,1193
151200,40123.0,24.73793,46.63913,0.0,642.0,0.0,0.0,0.0,1194
151201,40123.0,24.73793,46.63913,0.0,642.0,0.0,0.0,0.0,1194
151201,40123.0,24.73793,46.63913,0.0,642.0,0.0,0.0,0.0,1195
151202,40123.0,24.73793,46.63913,0.0,642.0,0.0,0.0,0.0,1195
